Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,35216,-,-,-,28.65,77.65,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed,GHI,Wind Direction
2002,1,17,23,30,0,0,6,9860,14,0.30000000000000004,0,0.2
2002,1,18,0,30,0,0,6,9860,14,0.2,0,0.30000000000000004
2002,1,18,1,30,0,0,6,9850,14,0.2,0,0.4
2002,1,18,2,30,0,0,6,9850,14,0.2,0,0.2
2002,1,18,3,30,0,0,6,9840,13,0.2,0,0
2002,1,18,4,30,0,0,6,9850,13,0.2,0,0.1
2002,1,18,5,30,0,0,6,9850,13,0.2,0,0.2
2002,1,18,6,30,0,0,6,9860,13,0.2,0,0.2
2002,1,18,7,30,8,0,6,9870,14,0.1,8,0
2002,1,18,8,30,67,0,6,9870,16,0.1,67,35.4
2002,1,18,9,30,67,0,7,9880,19,0.1,67,35.5
2002,1,18,10,30,86,0,7,9880,22,0.1,86,34.9
2002,1,18,11,30,175,2,8,9860,22,0.1,177,33.4
2002,1,18,12,30,317,81,7,9850,22,0.1,370,32.4
2002,1,18,13,30,216,618,7,9840,22,0.1,602,32.2
2002,1,18,14,30,198,566,6,9840,21,0.2,505,32.2
2002,1,18,15,30,187,370,5,9840,20,0.2,340,32.300000000000004
2002,1,18,16,30,115,229,6,9850,18,0.1,171,32.7
2002,1,18,17,30,3,0,5,9850,16,0.1,3,33.2
2002,1,18,18,30,0,0,5,9860,15,0.1,0,33.4
2002,1,18,19,30,0,0,5,9870,15,0.1,0,33.4
2002,1,18,20,30,0,0,4,9870,14,0.1,0,33.7
2002,1,18,21,30,0,0,4,9870,13,0.1,0,34.1
2002,1,18,22,30,0,0,3,9870,13,0.1,0,34.300000000000004
2002,1,18,23,30,0,0,3,9870,12,0.1,0,34.2
2002,1,19,0,30,0,0,3,9870,11,0.1,0,34
2002,1,19,1,30,0,0,3,9870,11,0.1,0,34
2002,1,19,2,30,0,0,3,9870,10,0.1,0,33.7
2002,1,19,3,30,0,0,3,9870,10,0.1,0,33.5
2002,1,19,4,30,0,0,2,9880,9,0.1,0,33.9
2002,1,19,5,30,0,0,2,9880,9,0.1,0,34.5
2002,1,19,6,30,0,0,2,9890,9,0.1,0,34.9
2002,1,19,7,30,11,0,3,9890,12,0.1,11,35
2002,1,19,8,30,116,58,3,9900,15,0.1,131,35.300000000000004
2002,1,19,9,30,220,116,4,9910,20,0,269,1.4000000000000001
2002,1,19,10,30,277,89,4,9900,22,0,326,3.7
2002,1,19,11,30,289,426,4,9890,23,0,557,5.300000000000001
2002,1,19,12,30,255,571,4,9880,24,0,630,15.8
2002,1,19,13,30,252,569,3,9880,24,0,610,22.1
2002,1,19,14,30,278,311,3,9870,23,0,448,24.400000000000002
2002,1,19,15,30,166,476,2,9860,22,0,365,25.3
2002,1,19,16,30,115,243,4,9870,19,0.1,175,26.700000000000003
2002,1,19,17,30,4,0,2,9870,16,0.1,4,28.3
2002,1,19,18,30,0,0,2,9880,16,0.2,0,29.400000000000002
2002,1,19,19,30,0,0,0,9880,15,0.2,0,30.1
2002,1,19,20,30,0,0,0,9890,14,0.2,0,30.700000000000003
2002,1,19,21,30,0,0,-1,9890,13,0.2,0,31.200000000000003
2002,1,19,22,30,0,0,-1,9890,12,0.2,0,31.5
2002,1,19,23,30,0,0,-2,9890,12,0.2,0,31.700000000000003
2002,1,20,0,30,0,0,-2,9890,11,0.2,0,32
2002,1,20,1,30,0,0,-4,9890,11,0.2,0,32.4
2002,1,20,2,30,0,0,-4,9890,10,0.2,0,32.5
2002,1,20,3,30,0,0,-5,9890,10,0.2,0,32.6
2002,1,20,4,30,0,0,-4,9890,9,0.2,0,32.7
2002,1,20,5,30,0,0,-5,9900,9,0.2,0,33
2002,1,20,6,30,0,0,-5,9900,9,0.2,0,33
2002,1,20,7,30,11,0,-5,9910,11,0.2,11,32.9
2002,1,20,8,30,107,293,-6,9920,14,0.1,179,33
2002,1,20,9,30,166,474,-4,9920,19,0.1,364,33.800000000000004
2002,1,20,10,30,208,554,-2,9920,22,0.1,512,34.300000000000004
2002,1,20,11,30,225,617,-1,9910,23,0.1,614,32.800000000000004
2002,1,20,12,30,225,651,0,9900,24,0.1,654,30.900000000000002
2002,1,20,13,30,220,637,0,9890,24,0.1,622,29.3
2002,1,20,14,30,202,584,0,9890,23,0.1,523,28.900000000000002
2002,1,20,15,30,182,448,-1,9890,22,0.1,370,29.5
2002,1,20,16,30,116,255,1,9890,19,0.1,180,29.5
2002,1,20,17,30,4,0,0,9900,16,0.2,4,29.5
2002,1,20,18,30,0,0,0,9910,15,0.2,0,30.6
2002,1,20,19,30,0,0,-2,9910,14,0.2,0,32.1
2002,1,20,20,30,0,0,-3,9910,13,0.30000000000000004,0,33
2002,1,20,21,30,0,0,-3,9910,13,0.30000000000000004,0,33.300000000000004
2002,1,20,22,30,0,0,-4,9910,12,0.2,0,33
2002,1,20,23,30,0,0,-4,9900,11,0.2,0,32.5
2002,1,21,0,30,0,0,-4,9900,10,0.2,0,31.700000000000003
2002,1,21,1,30,0,0,-5,9900,10,0.2,0,31.1
2002,1,21,2,30,0,0,-5,9900,9,0.2,0,30.900000000000002
2002,1,21,3,30,0,0,-6,9900,9,0.2,0,31.200000000000003
2002,1,21,4,30,0,0,-6,9900,8,0.2,0,31.5
2002,1,21,5,30,0,0,-6,9900,8,0.2,0,32
2002,1,21,6,30,0,0,-6,9910,8,0.2,0,32.6
2002,1,21,7,30,12,0,-5,9910,10,0.2,12,33.300000000000004
2002,1,21,8,30,115,268,-6,9920,13,0.2,182,33.800000000000004
2002,1,21,9,30,172,468,-5,9920,18,0.1,368,33.800000000000004
2002,1,21,10,30,201,584,-4,9920,21,0.1,523,33
2002,1,21,11,30,218,640,-3,9910,23,0.1,624,31.5
2002,1,21,12,30,230,638,-3,9900,23,0.1,653,30.3
2002,1,21,13,30,218,644,-3,9900,23,0.1,627,29.700000000000003
2002,1,21,14,30,202,587,-3,9890,22,0.1,527,29.400000000000002
2002,1,21,15,30,183,450,-3,9880,21,0.1,373,29.6
2002,1,21,16,30,123,215,-1,9880,18,0.1,178,29.8
2002,1,21,17,30,5,0,-2,9880,15,0.1,5,29.700000000000003
2002,1,21,18,30,0,0,-2,9880,14,0.2,0,29.5
2002,1,21,19,30,0,0,-3,9880,13,0.2,0,29.200000000000003
2002,1,21,20,30,0,0,-4,9890,13,0.2,0,29.400000000000002
2002,1,21,21,30,0,0,-4,9890,12,0.2,0,29.6
2002,1,21,22,30,0,0,-4,9880,11,0.2,0,29.900000000000002
2002,1,21,23,30,0,0,-3,9880,10,0.1,0,30.3
2002,1,22,0,30,0,0,-4,9880,10,0.1,0,30.700000000000003
2002,1,22,1,30,0,0,-3,9880,9,0.1,0,31.200000000000003
2002,1,22,2,30,0,0,-3,9880,9,0.1,0,30.3
2002,1,22,3,30,0,0,-2,9880,8,0.1,0,29.1
2002,1,22,4,30,0,0,-3,9880,8,0.1,0,28.3
2002,1,22,5,30,0,0,-2,9890,7,0.1,0,28
2002,1,22,6,30,0,0,-3,9890,7,0.2,0,28.1
2002,1,22,7,30,12,0,-2,9900,10,0.1,12,28.200000000000003
2002,1,22,8,30,116,270,-2,9910,13,0.1,184,28.3
2002,1,22,9,30,172,472,-1,9920,18,0.1,371,29.400000000000002
2002,1,22,10,30,229,525,0,9910,21,0.1,519,30.700000000000003
2002,1,22,11,30,326,290,0,9900,23,0.1,511,30.900000000000002
2002,1,22,12,30,272,589,0,9890,24,0.1,664,30.8
2002,1,22,13,30,223,632,0,9880,24,0.1,626,30.400000000000002
2002,1,22,14,30,207,573,0,9880,23,0.1,526,30.200000000000003
2002,1,22,15,30,185,449,0,9870,21,0.1,376,30.200000000000003
2002,1,22,16,30,119,249,2,9870,18,0.1,183,29.6
2002,1,22,17,30,7,0,0,9870,16,0.1,7,28.6
2002,1,22,18,30,0,0,1,9880,15,0.1,0,27.900000000000002
2002,1,22,19,30,0,0,0,9880,14,0.1,0,27.700000000000003
2002,1,22,20,30,0,0,0,9880,13,0.1,0,27.8
2002,1,22,21,30,0,0,-1,9880,12,0.2,0,28.400000000000002
2002,1,22,22,30,0,0,0,9880,12,0.2,0,29.200000000000003
2002,1,22,23,30,0,0,-2,9880,11,0.2,0,30
2002,1,23,0,30,0,0,-1,9890,11,0.2,0,30.8
2002,1,23,1,30,0,0,-2,9880,10,0.2,0,31.400000000000002
2002,1,23,2,30,0,0,-2,9880,9,0.2,0,31.700000000000003
2002,1,23,3,30,0,0,-3,9880,9,0.2,0,31.8
2002,1,23,4,30,0,0,-2,9880,8,0.2,0,31.8
2002,1,23,5,30,0,0,-3,9880,8,0.2,0,31.700000000000003
2002,1,23,6,30,0,0,-2,9890,8,0.2,0,31.400000000000002
2002,1,23,7,30,13,0,-2,9890,11,0.2,13,30.900000000000002
2002,1,23,8,30,117,216,-3,9900,14,0.1,172,30.1
2002,1,23,9,30,188,400,-2,9910,18,0.2,357,30.200000000000003
2002,1,23,10,30,222,521,-1,9910,21,0.2,511,30.700000000000003
2002,1,23,11,30,234,594,-1,9910,22,0.2,614,30.5
2002,1,23,12,30,236,628,-1,9900,23,0.2,656,30.1
2002,1,23,13,30,222,639,-1,9900,23,0.2,632,29.900000000000002
2002,1,23,14,30,206,581,-1,9890,22,0.2,531,30.200000000000003
2002,1,23,15,30,185,455,-2,9880,20,0.2,381,30.6
2002,1,23,16,30,120,260,-1,9880,18,0.2,188,30.6
2002,1,23,17,30,6,0,0,9890,15,0.2,6,30.5
2002,1,23,18,30,0,0,-1,9890,14,0.2,0,30.6
2002,1,23,19,30,0,0,-1,9890,13,0.2,0,30.6
2002,1,23,20,30,0,0,-3,9890,13,0.2,0,30.5
2002,1,23,21,30,0,0,-3,9890,12,0.2,0,30.200000000000003
2002,1,23,22,30,0,0,-4,9890,11,0.30000000000000004,0,30.1
2002,1,23,23,30,0,0,-4,9890,11,0.30000000000000004,0,30.200000000000003
2002,1,24,0,30,0,0,-5,9890,10,0.30000000000000004,0,30.400000000000002
2002,1,24,1,30,0,0,-5,9890,9,0.30000000000000004,0,30.700000000000003
2002,1,24,2,30,0,0,-5,9880,9,0.30000000000000004,0,30.900000000000002
2002,1,24,3,30,0,0,-6,9880,8,0.30000000000000004,0,31.1
2002,1,24,4,30,0,0,-6,9880,8,0.30000000000000004,0,31.200000000000003
2002,1,24,5,30,0,0,-6,9880,7,0.30000000000000004,0,31.200000000000003
2002,1,24,6,30,0,0,-7,9880,7,0.30000000000000004,0,31.3
2002,1,24,7,30,14,0,-7,9880,9,0.30000000000000004,14,31.3
2002,1,24,8,30,118,262,-6,9900,13,0.30000000000000004,184,31.1
2002,1,24,9,30,173,476,-6,9900,18,0.30000000000000004,375,31
2002,1,24,10,30,203,588,-7,9890,22,0.30000000000000004,531,31.3
2002,1,24,11,30,223,636,-8,9890,23,0.30000000000000004,631,31.1
2002,1,24,12,30,229,654,-8,9880,24,0.30000000000000004,668,30.700000000000003
2002,1,24,13,30,228,623,-8,9870,24,0.30000000000000004,630,30.3
2002,1,24,14,30,205,589,-8,9860,24,0.30000000000000004,537,30.1
2002,1,24,15,30,187,457,-8,9860,22,0.30000000000000004,385,30.1
2002,1,24,16,30,128,195,-6,9860,19,0.30000000000000004,179,29.700000000000003
2002,1,24,17,30,10,0,-4,9860,16,0.30000000000000004,10,29.3
2002,1,24,18,30,0,0,-5,9870,15,0.30000000000000004,0,29.1
2002,1,24,19,30,0,0,-5,9870,14,0.30000000000000004,0,29.200000000000003
2002,1,24,20,30,0,0,-5,9880,13,0.30000000000000004,0,29.6
2002,1,24,21,30,0,0,-6,9880,12,0.30000000000000004,0,30.1
2002,1,24,22,30,0,0,-6,9870,11,0.30000000000000004,0,30.700000000000003
2002,1,24,23,30,0,0,-6,9870,11,0.30000000000000004,0,31.3
2002,1,25,0,30,0,0,-6,9870,10,0.30000000000000004,0,31.6
2002,1,25,1,30,0,0,-7,9870,9,0.2,0,31.900000000000002
2002,1,25,2,30,0,0,-6,9870,9,0.2,0,31.8
2002,1,25,3,30,0,0,-7,9870,8,0.2,0,31.200000000000003
2002,1,25,4,30,0,0,-7,9870,8,0.1,0,30.400000000000002
2002,1,25,5,30,0,0,-7,9880,8,0.1,0,29.400000000000002
2002,1,25,6,30,0,0,-7,9880,8,0.1,0,28.3
2002,1,25,7,30,15,0,-6,9890,11,0.1,15,27.1
2002,1,25,8,30,106,35,-9,9900,14,0.1,115,26.1
2002,1,25,9,30,102,0,-8,9900,19,0,102,25.400000000000002
2002,1,25,10,30,142,0,-9,9890,23,0.1,142,26.8
2002,1,25,11,30,216,4,-8,9880,25,0.1,219,26.5
2002,1,25,12,30,224,5,-7,9870,25,0.1,228,26.1
2002,1,25,13,30,216,11,-7,9860,25,0.1,224,25.700000000000003
2002,1,25,14,30,271,480,-6,9850,25,0.1,543,25.700000000000003
2002,1,25,15,30,187,460,-6,9850,23,0.1,388,25.700000000000003
2002,1,25,16,30,129,230,0,9860,20,0,190,26.6
2002,1,25,17,30,5,0,1,9860,17,0,5,29.8
2002,1,25,18,30,0,0,-1,9860,16,0,0,35.9
2002,1,25,19,30,0,0,0,9860,15,0,0,3.1
2002,1,25,20,30,0,0,-4,9870,15,0.1,0,4
2002,1,25,21,30,0,0,-3,9870,14,0.1,0,4.2
2002,1,25,22,30,0,0,-5,9870,13,0.1,0,4.4
2002,1,25,23,30,0,0,-4,9860,13,0.1,0,4.7
2002,1,26,0,30,0,0,-4,9870,12,0.2,0,5.1000000000000005
2002,1,26,1,30,0,0,-4,9860,11,0.2,0,5.300000000000001
2002,1,26,2,30,0,0,-4,9860,11,0.2,0,5.7
2002,1,26,3,30,0,0,-4,9860,10,0.1,0,6.6000000000000005
2002,1,26,4,30,0,0,-4,9860,10,0.1,0,7.7
2002,1,26,5,30,0,0,-4,9860,9,0.1,0,8.700000000000001
2002,1,26,6,30,0,0,-4,9860,9,0.2,0,9.5
2002,1,26,7,30,19,0,-2,9870,12,0.2,19,10
2002,1,26,8,30,126,73,-4,9880,16,0.1,145,10.100000000000001
2002,1,26,9,30,208,218,-3,9880,20,0.1,302,9.700000000000001
2002,1,26,10,30,291,266,-4,9880,24,0.2,441,9.600000000000001
2002,1,26,11,30,269,573,-3,9870,25,0.1,640,10.200000000000001
2002,1,26,12,30,233,647,-3,9860,26,0.1,672,10.8
2002,1,26,13,30,240,594,-3,9860,26,0.1,627,11.3
2002,1,26,14,30,215,573,-2,9850,24,0.1,542,11.3
2002,1,26,15,30,222,331,-2,9850,23,0.1,368,10.8
2002,1,26,16,30,107,24,1,9850,20,0.1,114,9.700000000000001
2002,1,26,17,30,9,0,-1,9850,17,0.1,9,7.9
2002,1,26,18,30,0,0,0,9860,16,0.1,0,6.5
2002,1,26,19,30,0,0,-2,9850,16,0.1,0,5.6000000000000005
2002,1,26,20,30,0,0,0,9860,15,0.1,0,4.9
2002,1,26,21,30,0,0,-1,9860,15,0.1,0,4.3
2002,1,26,22,30,0,0,-1,9860,14,0.1,0,3.4000000000000004
2002,1,26,23,30,0,0,-1,9860,14,0.2,0,2.9000000000000004
2002,1,27,0,30,0,0,-1,9860,13,0.2,0,2.6
2002,1,27,1,30,0,0,-1,9850,13,0.2,0,2.4000000000000004
2002,1,27,2,30,0,0,-1,9850,12,0.2,0,2.6
2002,1,27,3,30,0,0,-1,9850,12,0.2,0,3.1
2002,1,27,4,30,0,0,-1,9850,12,0.2,0,4
2002,1,27,5,30,0,0,-1,9860,11,0.2,0,4.800000000000001
2002,1,27,6,30,0,0,-1,9860,11,0.2,0,5.4
2002,1,27,7,30,17,0,0,9870,12,0.2,17,5.800000000000001
2002,1,27,8,30,120,256,-1,9880,15,0.1,186,6
2002,1,27,9,30,181,437,-2,9890,19,0.1,370,6
2002,1,27,10,30,275,443,-3,9890,22,0.1,526,5.1000000000000005
2002,1,27,11,30,256,81,-3,9880,23,0,309,2.7
2002,1,27,12,30,378,428,-3,9870,24,0,670,0
2002,1,27,13,30,319,88,-3,9860,24,0.1,377,34
2002,1,27,14,30,134,0,-3,9860,23,0.1,134,33.2
2002,1,27,15,30,228,276,-3,9860,21,0.1,351,33.2
2002,1,27,16,30,131,105,-1,9860,19,0.2,160,33.1
2002,1,27,17,30,13,0,0,9870,16,0.2,13,32.800000000000004
2002,1,27,18,30,0,0,-1,9880,15,0.2,0,32.7
2002,1,27,19,30,0,0,-1,9880,14,0.2,0,32.800000000000004
2002,1,27,20,30,0,0,-1,9890,13,0.2,0,32.9
2002,1,27,21,30,0,0,-1,9890,12,0.2,0,33
2002,1,27,22,30,0,0,-1,9890,12,0.2,0,32.800000000000004
2002,1,27,23,30,0,0,-1,9890,11,0.2,0,32.5
2002,1,28,0,30,0,0,-2,9890,10,0.2,0,32.1
2002,1,28,1,30,0,0,-2,9890,9,0.2,0,31.700000000000003
2002,1,28,2,30,0,0,-2,9890,9,0.2,0,31.200000000000003
2002,1,28,3,30,0,0,-3,9890,8,0.2,0,31
2002,1,28,4,30,0,0,-3,9900,8,0.2,0,31.3
2002,1,28,5,30,0,0,-3,9900,7,0.2,0,31.700000000000003
2002,1,28,6,30,0,0,-3,9910,7,0.2,0,32.1
2002,1,28,7,30,18,0,-2,9910,10,0.2,18,32.5
2002,1,28,8,30,121,277,-2,9920,14,0.1,193,32.2
2002,1,28,9,30,181,456,-2,9930,19,0.2,379,32.4
2002,1,28,10,30,216,554,-2,9920,22,0.1,531,32.5
2002,1,28,11,30,245,582,-2,9920,23,0.1,625,32.300000000000004
2002,1,28,12,30,231,659,-2,9910,24,0.1,682,31.8
2002,1,28,13,30,232,642,-3,9900,24,0.1,655,31.3
2002,1,28,14,30,240,481,-3,9900,23,0.1,518,31.3
2002,1,28,15,30,183,474,-4,9900,22,0.1,395,31.5
2002,1,28,16,30,125,290,-1,9900,19,0.1,205,31.700000000000003
2002,1,28,17,30,15,0,-2,9910,16,0.1,15,31.6
2002,1,28,18,30,0,0,-2,9910,15,0.1,0,31.5
2002,1,28,19,30,0,0,-4,9910,14,0.1,0,31.400000000000002
2002,1,28,20,30,0,0,-2,9920,13,0.1,0,31.5
2002,1,28,21,30,0,0,-4,9920,13,0.1,0,31.5
2002,1,28,22,30,0,0,-3,9920,12,0.1,0,31.5
2002,1,28,23,30,0,0,-6,9920,12,0.1,0,31.8
2002,1,29,0,30,0,0,-5,9920,11,0.1,0,32.4
2002,1,29,1,30,0,0,-7,9920,10,0.1,0,33
2002,1,29,2,30,0,0,-6,9920,10,0.2,0,33.6
2002,1,29,3,30,0,0,-7,9920,9,0.2,0,34.1
2002,1,29,4,30,0,0,-6,9930,9,0.2,0,34.7
2002,1,29,5,30,0,0,-7,9930,8,0.1,0,35
2002,1,29,6,30,0,0,-5,9930,8,0.1,0,34.800000000000004
2002,1,29,7,30,19,0,-5,9940,11,0.1,19,34.2
2002,1,29,8,30,121,266,-6,9950,15,0.1,191,33.1
2002,1,29,9,30,181,461,-5,9950,20,0,382,33.2
2002,1,29,10,30,211,578,-5,9950,23,0,541,33.800000000000004
2002,1,29,11,30,232,626,-4,9940,24,0,643,33.1
2002,1,29,12,30,230,666,-4,9940,24,0,688,32.9
2002,1,29,13,30,230,638,-4,9930,24,0,652,33.2
2002,1,29,14,30,207,606,-4,9920,23,0,559,33.5
2002,1,29,15,30,181,496,-4,9920,22,0.1,404,33.800000000000004
2002,1,29,16,30,127,302,0,9920,19,0.1,211,33.300000000000004
2002,1,29,17,30,17,0,-2,9930,16,0.1,17,32
2002,1,29,18,30,0,0,-1,9940,15,0.1,0,31.200000000000003
2002,1,29,19,30,0,0,-4,9940,14,0.1,0,30.700000000000003
2002,1,29,20,30,0,0,-3,9950,14,0.1,0,30.6
2002,1,29,21,30,0,0,-5,9950,13,0.1,0,30.700000000000003
2002,1,29,22,30,0,0,-4,9950,12,0.1,0,31.1
2002,1,29,23,30,0,0,-6,9940,12,0.1,0,31.5
2002,1,30,0,30,0,0,-5,9940,11,0.1,0,31.900000000000002
2002,1,30,1,30,0,0,-7,9940,10,0.1,0,32.300000000000004
2002,1,30,2,30,0,0,-6,9930,10,0.1,0,32.800000000000004
2002,1,30,3,30,0,0,-7,9930,9,0.2,0,33.4
2002,1,30,4,30,0,0,-7,9930,9,0.2,0,33.800000000000004
2002,1,30,5,30,0,0,-8,9930,8,0.2,0,34.2
2002,1,30,6,30,0,0,-7,9940,8,0.2,0,34.2
2002,1,30,7,30,17,0,-7,9940,12,0.2,17,34
2002,1,30,8,30,121,291,-8,9950,15,0.1,198,33.300000000000004
2002,1,30,9,30,177,487,-7,9950,20,0.1,391,32.6
2002,1,30,10,30,206,600,-6,9950,23,0.1,551,33
2002,1,30,11,30,222,658,-5,9950,24,0.1,656,32
2002,1,30,12,30,230,672,-5,9940,25,0.1,694,31.200000000000003
2002,1,30,13,30,223,661,-5,9940,25,0.1,663,30.900000000000002
2002,1,30,14,30,208,608,-5,9930,24,0.1,563,31.200000000000003
2002,1,30,15,30,182,498,-5,9920,22,0.1,408,31.400000000000002
2002,1,30,16,30,127,314,-2,9920,19,0.1,216,31.200000000000003
2002,1,30,17,30,16,0,-4,9920,16,0.1,16,30.6
2002,1,30,18,30,0,0,-4,9930,15,0.2,0,30.5
2002,1,30,19,30,0,0,-5,9930,14,0.2,0,30.6
2002,1,30,20,30,0,0,-5,9930,13,0.2,0,30.6
2002,1,30,21,30,0,0,-6,9930,13,0.2,0,30.6
2002,1,30,22,30,0,0,-6,9930,12,0.2,0,30.700000000000003
2002,1,30,23,30,0,0,-8,9930,11,0.2,0,30.900000000000002
2002,1,31,0,30,0,0,-7,9930,10,0.2,0,31.1
2002,1,31,1,30,0,0,-9,9920,9,0.2,0,31.3
2002,1,31,2,30,0,0,-9,9920,9,0.2,0,31.700000000000003
2002,1,31,3,30,0,0,-10,9920,8,0.2,0,32.1
2002,1,31,4,30,0,0,-10,9930,7,0.2,0,32.6
2002,1,31,5,30,0,0,-11,9930,7,0.2,0,33.1
2002,1,31,6,30,0,0,-10,9940,7,0.2,0,33.300000000000004
2002,1,31,7,30,19,0,-10,9950,10,0.1,19,33.4
2002,1,31,8,30,122,277,-12,9950,14,0.1,196,32.800000000000004
2002,1,31,9,30,189,463,-11,9960,19,0.1,394,32.1
2002,1,31,10,30,206,603,-11,9960,23,0.1,554,32.4
2002,1,31,11,30,225,655,-10,9950,24,0.1,659,31.900000000000002
2002,1,31,12,30,235,658,-10,9940,25,0.1,692,31.700000000000003
2002,1,31,13,30,228,652,-11,9930,25,0.1,664,31.700000000000003
2002,1,31,14,30,208,610,-11,9920,24,0.1,567,31.900000000000002
2002,1,31,15,30,195,474,-11,9920,23,0.1,412,31.900000000000002
2002,1,31,16,30,130,295,-7,9920,19,0.1,214,31.700000000000003
2002,1,31,17,30,22,0,-7,9920,16,0.1,22,31.6
2002,1,31,18,30,0,0,-6,9930,15,0.1,0,31.700000000000003
2002,1,31,19,30,0,0,-9,9930,14,0.1,0,31.900000000000002
2002,1,31,20,30,0,0,-8,9940,13,0.1,0,32.2
2002,1,31,21,30,0,0,-9,9940,13,0.1,0,32.6
2002,1,31,22,30,0,0,-10,9940,12,0.1,0,33.2
2002,1,31,23,30,0,0,-10,9930,11,0.1,0,33.800000000000004
2002,2,1,0,30,0,0,-11,9940,10,0.1,0,34.5
2002,2,1,1,30,0,0,-11,9940,10,0.1,0,35
2002,2,1,2,30,0,0,-11,9930,9,0.1,0,35.1
2002,2,1,3,30,0,0,-12,9930,9,0.1,0,34.9
2002,2,1,4,30,0,0,-12,9930,8,0.1,0,34.7
2002,2,1,5,30,0,0,-13,9940,8,0.1,0,34.6
2002,2,1,6,30,0,0,-12,9940,8,0.1,0,34.2
2002,2,1,7,30,21,0,-9,9950,11,0.1,21,33.6
2002,2,1,8,30,120,319,-13,9960,15,0.1,206,33.300000000000004
2002,2,1,9,30,173,508,-13,9960,20,0,399,33
2002,2,1,10,30,203,607,-14,9960,24,0.1,555,32.6
2002,2,1,11,30,216,674,-14,9950,25,0.1,665,32
2002,2,1,12,30,221,692,-14,9940,26,0.1,704,31.900000000000002
2002,2,1,13,30,213,689,-14,9930,26,0.1,676,32
2002,2,1,14,30,200,630,-15,9920,26,0.1,573,32.1
2002,2,1,15,30,176,530,-15,9910,24,0.1,420,32
2002,2,1,16,30,146,261,-11,9910,20,0.1,222,31.700000000000003
2002,2,1,17,30,24,0,-8,9920,17,0.1,24,31.400000000000002
2002,2,1,18,30,0,0,-10,9920,16,0.2,0,31.6
2002,2,1,19,30,0,0,-11,9920,15,0.2,0,32.1
2002,2,1,20,30,0,0,-12,9930,14,0.2,0,32.4
2002,2,1,21,30,0,0,-12,9930,13,0.2,0,32.7
2002,2,1,22,30,0,0,-13,9930,12,0.2,0,33
2002,2,1,23,30,0,0,-13,9930,11,0.2,0,33.300000000000004
2002,2,2,0,30,0,0,-14,9930,11,0.2,0,33.5
2002,2,2,1,30,0,0,-14,9930,10,0.2,0,33.4
2002,2,2,2,30,0,0,-14,9920,10,0.2,0,33.300000000000004
2002,2,2,3,30,0,0,-14,9920,9,0.2,0,33
2002,2,2,4,30,0,0,-15,9920,9,0.2,0,32.7
2002,2,2,5,30,0,0,-15,9920,8,0.2,0,32.7
2002,2,2,6,30,0,0,-15,9930,8,0.2,0,32.6
2002,2,2,7,30,23,0,-14,9940,12,0.2,23,32.4
2002,2,2,8,30,120,307,-18,9940,16,0.1,204,32.2
2002,2,2,9,30,173,514,-17,9950,21,0.1,403,31.900000000000002
2002,2,2,10,30,202,613,-15,9950,24,0.2,560,31.6
2002,2,2,11,30,220,663,-10,9940,26,0.30000000000000004,664,31.200000000000003
2002,2,2,12,30,227,679,-8,9930,27,0.30000000000000004,703,31.1
2002,2,2,13,30,215,683,-8,9930,26,0.30000000000000004,677,31.3
2002,2,2,14,30,206,615,-8,9920,26,0.30000000000000004,572,31.6
2002,2,2,15,30,180,517,-8,9920,24,0.30000000000000004,420,31.8
2002,2,2,16,30,148,247,-7,9920,21,0.30000000000000004,220,32
2002,2,2,17,30,26,0,-6,9920,18,0.2,26,32.5
2002,2,2,18,30,0,0,-6,9920,16,0.2,0,32.9
2002,2,2,19,30,0,0,-6,9930,16,0.2,0,33.1
2002,2,2,20,30,0,0,-7,9930,15,0.2,0,32.6
2002,2,2,21,30,0,0,-7,9930,14,0.2,0,31.900000000000002
2002,2,2,22,30,0,0,-7,9930,13,0.2,0,31.1
2002,2,2,23,30,0,0,-7,9920,12,0.30000000000000004,0,30.5
2002,2,3,0,30,0,0,-7,9920,12,0.30000000000000004,0,30.1
2002,2,3,1,30,0,0,-7,9920,11,0.30000000000000004,0,30
2002,2,3,2,30,0,0,-7,9910,10,0.30000000000000004,0,30
2002,2,3,3,30,0,0,-7,9910,9,0.30000000000000004,0,30
2002,2,3,4,30,0,0,-7,9910,9,0.30000000000000004,0,30.200000000000003
2002,2,3,5,30,0,0,-7,9910,8,0.30000000000000004,0,30.400000000000002
2002,2,3,6,30,0,0,-7,9920,8,0.30000000000000004,0,30.5
2002,2,3,7,30,24,0,-7,9920,10,0.2,24,30.5
2002,2,3,8,30,120,315,-7,9930,14,0.2,207,30.6
2002,2,3,9,30,177,499,-8,9930,19,0.2,402,31
2002,2,3,10,30,201,620,-8,9930,23,0.2,565,31.6
2002,2,3,11,30,219,670,-7,9920,25,0.2,670,31.700000000000003
2002,2,3,12,30,233,667,-8,9910,26,0.2,703,31.3
2002,2,3,13,30,222,669,-8,9900,26,0.2,677,30.900000000000002
